"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-YOR344C",28702.7463908913,1.49492568675065,0.280595735026417,5.32768499353671,9.94724452823897e-08,9.71011207354101e-07
"gene-YBR105C",3543.61819715069,-1.197958503653,0.224995383609904,-5.32436925786005,1.01303933357694e-07,9.87361056806216e-07
"gene-YDR479C",6358.77938911798,-1.2567069968683,0.236219915425181,-5.32007216498365,1.03726099639301e-07,1.00940861778617e-06
"gene-YMR039C",49462.8904894865,1.21141719636035,0.227769062299825,5.31862046639898,1.04556982295141e-07,1.01592654908037e-06
"gene-YGR088W",24974.1247868942,-1.21785219194823,0.22918601948299,-5.31381536576934,1.07353393693523e-07,1.0414930778944e-06
"gene-YDR041W",7437.01974610636,-1.37171120315657,0.258228260034086,-5.31201040109053,1.08422413618626e-07,1.04863763846481e-06
"gene-YHR214C-B",1026.8108687643,1.62666104383344,0.306217271189507,5.31211396899542,1.08360796214072e-07,1.04863763846481e-06
"gene-YPR023C",11322.4097609464,-1.33320713123603,0.251322305811951,-5.30477040996747,1.12814894535635e-07,1.08944980848654e-06
"gene-YDR412W",4659.44621293943,1.40482493323194,0.265122033938574,5.29878604340154,1.16575138993092e-07,1.12404101909853e-06
"gene-YDL149W",3900.03265645867,-1.30412564308218,0.246272361952672,-5.29546081721017,1.18716648705297e-07,1.14294226982535e-06
"gene-YKR023W",6557.15222783349,1.43224735180354,0.270552604020047,5.29378512911082,1.19810199531822e-07,1.1517120704995e-06
"gene-YGR070W",10150.8423227252,-1.3458392287683,0.254321918661137,-5.29187274086873,1.21070130716088e-07,1.16205212221561e-06
"gene-YJL155C",9733.42565877199,-1.50525250392745,0.284496349999464,-5.29093784131248,1.21690722993584e-07,1.16623358540659e-06
"gene-YDL233W",3616.32300441375,-1.29315499164717,0.244458953786736,-5.2898655239084,1.22406324101868e-07,1.17131150195202e-06
"gene-YOR014W",13673.3295338577,-1.11616166630469,0.211044286793386,-5.28875566007347,1.23151268763677e-07,1.17665439518749e-06
"gene-YIL091C",4404.88591319375,1.94876343515776,0.36894500351131,5.28198895935995,1.27788901247652e-07,1.21779063748636e-06
"gene-YPL164C",3019.58287941222,-1.41122129764506,0.267180031553671,-5.28191156142435,1.27842911832536e-07,1.21779063748636e-06
"gene-YLR324W",6432.3524158417,-1.37328945854783,0.260483403079352,-5.27208045623345,1.3488591902263e-07,1.28294208952746e-06
"gene-YGR046W",2068.3750247999,-1.31801540072329,0.250091531788931,-5.27013206443014,1.36325636868755e-07,1.29079499413569e-06
"gene-YJR120W",1841.59347796217,-2.77921797291521,0.527300338960208,-5.27065462995074,1.35938047338785e-07,1.29079499413569e-06
"gene-YOL041C",5603.94057595918,1.72984184067638,0.328227184906686,5.27025767584782,1.36232372755723e-07,1.29079499413569e-06
"gene-YOR207C",10765.1281372157,1.6131309417609,0.306109934479601,5.26977650857129,1.36589965361383e-07,1.29135880295184e-06
"gene-YLR070C",1790.72884125569,-1.68182040020595,0.319197881179605,-5.2688958773496,1.37246783425309e-07,1.29562607227545e-06
"gene-YLR204W",3231.94223972378,-1.50807266932634,0.286840211763572,-5.25753575502647,1.45998515183446e-07,1.37618331352288e-06
"gene-YFR001W",5564.83059653814,1.34298526868358,0.255587551681368,5.25450187166326,1.48425636642899e-07,1.39697323085093e-06
"gene-YDR350C",5163.20871415293,-1.13565313718243,0.216164855199917,-5.25364373469563,1.49119200443693e-07,1.39932392559215e-06
"gene-YIL078W",70674.0057749652,1.49499199571563,0.284553417975697,5.25381844418158,1.48977743049121e-07,1.39932392559215e-06
"gene-YDR324C",4076.96934437516,1.92777557426163,0.36736572133676,5.24756519809986,1.54122514241987e-07,1.44412566836548e-06
"gene-YNL018C",1109.50117972701,1.63152493977403,0.310985195827877,5.24631063363234,1.55175185167821e-07,1.45183192532386e-06
"gene-YDR297W",9205.8769766501,1.31943984598105,0.252203107265688,5.23165578840811,1.67998363270479e-07,1.56947804264243e-06
"gene-YDL219W",1730.64331914863,1.30275915946856,0.249157408360097,5.22865913577708,1.70743830861101e-07,1.59276715593211e-06
"gene-YOR132W",8404.20404170351,-1.36595578937679,0.261490415835577,-5.22373175709696,1.75352750789929e-07,1.63334482493544e-06
"gene-YKL183W",5035.85458056785,1.48000326332609,0.283434161232159,5.22168272480686,1.77304558488125e-07,1.64908930062849e-06
"gene-YGL077C",14390.912526542,1.98108353377472,0.379590057861642,5.21900796067955,1.79884032436044e-07,1.67061665470058e-06
"gene-YBR037C",3960.68552013141,-1.35535656088254,0.259957207206156,-5.21376797146342,1.85042899147559e-07,1.71477447266272e-06
"gene-YHR046C",577.220343963788,1.68637023346215,0.32346446322722,5.21346368821217,1.85346824861916e-07,1.71477447266272e-06
"gene-YJR003C",1571.13918811154,1.43046895046439,0.274385435182039,5.21335598412996,1.85454517975893e-07,1.71477447266272e-06
"gene-YHR006W",5680.72166186608,-1.15079420850065,0.220754371819189,-5.21300755684791,1.8580332429209e-07,1.715484279628e-06
"gene-YGR197C",2851.63971454287,-1.18195407107529,0.226820474806248,-5.21096727306003,1.87858592278841e-07,1.73192439021984e-06
"gene-YMR267W",2798.0629840311,-1.2198940152837,0.234202664424954,-5.2087110890858,1.90156933105577e-07,1.7505541900201e-06
"gene-YDL234C",20007.5062602416,-1.45852910096971,0.280133918100316,-5.20654232397309,1.92391828223848e-07,1.76633185421652e-06
"gene-YLR452C",4792.49342000873,1.494654208035,0.287074409338089,5.20650451386885,1.92431015516453e-07,1.76633185421652e-06
"gene-YOL082W",5260.40392793033,-1.31916246619829,0.253672685396598,-5.20025427308375,1.9901607310503e-07,1.82412115843069e-06
"gene-YGR245C",11169.2970030976,1.98708087590368,0.382304000833228,5.19764603972978,2.01827967266891e-07,1.84720923306968e-06
"gene-YBL032W",4487.84408859087,-1.66598000110017,0.320735420560472,-5.19425013361148,2.05546629768461e-07,1.87851745988393e-06
"gene-YLR419W",4282.34108912373,1.68062593865143,0.32381929305077,5.19001175877415,2.10280800882704e-07,1.9190025041481e-06
"gene-YKL056C",77422.8200431625,1.37171593338256,0.264403182247968,5.18797058991561,2.12598167856091e-07,1.93734688800652e-06
"gene-YKL219W",1179.54053209615,-1.52527997311006,0.294242774104831,-5.18374657712627,2.17472384509009e-07,1.97605310765679e-06
"gene-YKL065W-A",1745.46003844354,-3.17876490955383,0.613198324435214,-5.18390997314227,2.17281845253065e-07,1.97605310765679e-06
"gene-YDL183C",2360.46001363894,-1.56501321157696,0.301953114609506,-5.18296760608306,2.18382979628499e-07,1.98147204249974e-06
"gene-YGR173W",2762.04164006562,1.49323753207557,0.288126903223092,5.18256891450145,2.18850463148237e-07,1.98286066179997e-06
"gene-YML022W",3808.63757949201,1.50143987766643,0.290347478588881,5.17118276681301,2.32616911254927e-07,2.10456562750871e-06
"gene-YNL231C",5072.91437174208,1.85516676453915,0.358868313209294,5.16949169445674,2.3473156606807e-07,2.12065509401899e-06
"gene-tP(UGG)F",738.56926395837,-3.15513930680459,0.611450766914739,-5.16008725072798,2.46834779449352e-07,2.22362874172516e-06
"gene-YNL098C",25435.6701908278,-1.45699065373234,0.282349061938137,-5.16024612843079,2.46625390433498e-07,2.22362874172516e-06
"gene-YMR173W",42814.0581108198,1.16758549628163,0.226439777123082,5.15627382748654,2.51912430476225e-07,2.26613378970481e-06
"gene-YNL241C",11073.0995359778,-1.08399675777211,0.210245640809606,-5.15585842159629,2.52471607744696e-07,2.26792871572372e-06
"gene-YGR033C",7489.99012419704,-1.15624423195556,0.224287688465648,-5.15518368335518,2.53382428255967e-07,2.27287282017372e-06
"gene-YML074C",41747.2245199864,1.27285254012029,0.246954334614281,5.15420205969806,2.5471317952513e-07,2.28156436091686e-06
"gene-YKL113C",4899.01889208353,1.35422207725706,0.262851630339131,5.15203986184085,2.57668247328633e-07,2.3047602378076e-06
"gene-YOR280C",1745.56587900814,1.27872561851193,0.248305094880317,5.14981627392009,2.60741746036133e-07,2.32894823017543e-06
"gene-YHR216W",10383.9329861048,1.95218626166999,0.37919125767004,5.14828921337823,2.62872965382081e-07,2.34466325275729e-06
"gene-YDR145W",7101.62609408374,-1.09991826412424,0.214034267796432,-5.13898206791062,2.76230755151671e-07,2.46032647173226e-06
"gene-YFR032C",314.807276614186,2.24762477376274,0.437447821329434,5.13804084549343,2.77617548783708e-07,2.46919077945002e-06
"gene-YMR135C",13822.0985026724,-1.14305305681995,0.222547486145852,-5.13622093251066,2.80318096234888e-07,2.48969847162986e-06
"gene-YDL236W",8512.11131058509,1.12121404447033,0.21838999994901,5.13399901429603,2.83649581026178e-07,2.51574438530391e-06
"gene-YDR088C",10385.2800777629,-1.18081707313847,0.23009747777462,-5.13181232823019,2.86965554129293e-07,2.53446048226796e-06
"gene-YGL127C",1337.34735615471,-1.70271487314791,0.331779994824841,-5.13206009918361,2.86587952645489e-07,2.53446048226796e-06
"gene-YPR091C",6834.89277615477,-1.21145106393257,0.236043938102634,-5.13231169446859,2.86205013909992e-07,2.53446048226796e-06
"gene-YML007W",12570.6223273676,-1.19313600760726,0.232646804418388,-5.12852953467412,2.92014090809559e-07,2.57544175754556e-06
"gene-YGL099W",2022.8956704058,1.64482103077251,0.320928241624723,5.12519877479615,2.97224004721996e-07,2.61772985164372e-06
"gene-YMR140W",8066.80260764635,-1.17358236273067,0.229101197846361,-5.12255009473019,3.01430977792132e-07,2.6510791435944e-06
"gene-YDR165W",2636.49255002714,1.66435356940837,0.325373666013709,5.11520673998934,3.13397506685773e-07,2.75248562278619e-06
"gene-YGR155W",51734.2810119186,1.10253826656281,0.215632673815138,5.11303897992757,3.17016848615558e-07,2.77268827651832e-06
"gene-YOR341W",23527.454562504,1.88206581526,0.368083409820874,5.11315034865575,3.16829925522192e-07,2.77268827651832e-06
"gene-YPL012W",4073.04261016878,2.1512324685776,0.420721985062736,5.11319242862201,3.16759325521873e-07,2.77268827651832e-06
"gene-YBR026C",10195.8087558199,-1.29251483774892,0.253143256482575,-5.10586320057826,3.29287854375514e-07,2.87602383613849e-06
"gene-YDR001C",25226.6428308547,-1.07722235926044,0.211082632634079,-5.10332065607619,3.33744792135005e-07,2.91091930733519e-06
"gene-YMR230W-A",121.514086009969,2.75026388223278,0.539288501378438,5.09980071001519,3.40011286522572e-07,2.96147952045765e-06
"gene-YER042W",3297.66843941973,-1.74036516715891,0.341367571773658,-5.09821468429595,3.42871835101553e-07,2.98227557537985e-06
"gene-YGL036W",6722.91563807781,-1.20152427040104,0.236218867727335,-5.0864872986689,3.64756135900106e-07,3.16825370934721e-06
"gene-YBR082C",18542.5463275916,1.56221771580654,0.307294391634887,5.08378206154407,3.69992456091796e-07,3.20931558200119e-06
"gene-YBR245C",14427.3565078467,1.11017907159496,0.218441268457858,5.08227716966009,3.7293668682018e-07,3.2304103668792e-06
"gene-YIL033C",13965.4497542067,-1.12745746609846,0.222169965565346,-5.0747519505144,3.88001813245988e-07,3.35629552034184e-06
"gene-YLR392C",3205.30451410635,-1.19626823476704,0.235755390250705,-5.07419250730561,3.89144945478605e-07,3.35818297879368e-06
"gene-YNL234W",1080.00741385288,1.33359828487707,0.262823351670195,5.07412403198687,3.89285086821785e-07,3.35818297879368e-06
"gene-YJL026W",30474.7628846832,1.20053723134327,0.236670909806427,5.07260158134851,3.92413537243855e-07,3.3805461282237e-06
"gene-YBR084C-A",46622.3104254299,1.12483615965869,0.221794597371025,5.07152190806987,3.94646822500874e-07,3.3951471523745e-06
"gene-YLR038C",3327.53134652822,-1.2720040842373,0.250886542196154,-5.07003712954357,3.97738100606422e-07,3.41707964907915e-06
"gene-YJR019C",3152.50963132449,-1.17864038492205,0.232514567787835,-5.06910339483561,3.99694069877295e-07,3.42859572461288e-06
"gene-YOR356W",9579.10386866683,-1.22083629205349,0.240849375582431,-5.06887879240383,4.00165945657324e-07,3.42859572461288e-06
"gene-YOR008C",5919.05367441535,-1.6745919485197,0.330474129865728,-5.06724066177308,4.03623850950493e-07,3.45353053472702e-06
"gene-YJR025C",8573.9828988433,1.25718696822024,0.248119207159525,5.06686677993431,4.04417104140922e-07,3.45562907684641e-06
"gene-YNL223W",3995.16257644408,-1.28292093899041,0.253224717770418,-5.06633376980815,4.05550576117914e-07,3.46062507848385e-06
"gene-YGL169W",1893.4470564359,1.63535960606503,0.322928142379976,5.06415945669043,4.10206196818763e-07,3.49562199613395e-06
"gene-YLR409C",6180.94515826842,2.13345083653499,0.421437572238893,5.06231759356672,4.14190283644577e-07,3.52480962032753e-06
"gene-YKR056W",3742.47101373387,1.73304360568421,0.342620208985286,5.05820602589919,4.2321905349668e-07,3.5967915786389e-06
"gene-YER170W",1824.08219561493,-1.20308434563141,0.238487309103988,-5.04464723993689,4.54358837515126e-07,3.85624068555906e-06
"gene-YNL061W",9162.94062288628,1.76028836186521,0.349275090119769,5.03983367740768,4.65936595287753e-07,3.94918840038249e-06
"gene-YHR196W",5512.07562102196,1.62620233556241,0.323020962177784,5.03435543191584,4.79459349847747e-07,4.0583498793824e-06
"gene-YER082C",5869.15876599841,1.89867065486574,0.377400088108474,5.03092265924436,4.88125039946636e-07,4.12616153070173e-06
"gene-YDL181W",3695.23597325085,-1.47249721829431,0.29272470788861,-5.03031407534834,4.89677030754826e-07,4.13373943231584e-06
"gene-YLR341W",459.54970078909,1.64267669733434,0.326616614728777,5.02937273628414,4.9208698045971e-07,4.14853007858146e-06
"gene-YHR018C",11605.4337792627,1.39780947157995,0.277957950953032,5.0288522662773,4.93424357399488e-07,4.15425099834602e-06
"gene-YPL163C",3885.20464209961,1.75164565482094,0.34848308163859,5.02648692896248,4.99546515792843e-07,4.20018710478622e-06
"gene-YLR177W",15360.9506244486,-1.12127184897587,0.223153714326553,-5.02466137460322,5.04321585133555e-07,4.23468963495632e-06
"gene-YMR239C",658.807013126744,1.68881228869166,0.336327869762047,5.02132722419495,5.13156508743809e-07,4.30314487252455e-06
"gene-tL(GAG)G",2046.03818695816,-3.08186555210384,0.613992696862632,-5.0193847057978,5.18372458944716e-07,4.34111119004698e-06
"gene-YER150W",12397.3475747291,-1.58166482201731,0.315321200249549,-5.01604338929817,5.27464216242956e-07,4.41139170772955e-06
"gene-YHR097C",32657.4699624103,-1.14073098328938,0.227530743102013,-5.01352462413371,5.3441924554838e-07,4.46363942043455e-06
"gene-YDR003W-A",1782.8322277317,-1.61988014835933,0.323182223116024,-5.01228109869702,5.37885496702063e-07,4.48664807169737e-06
"gene-YBL076C",63157.7159501836,1.39792967657784,0.279061316014506,5.00939971380761,5.46000688208087e-07,4.54832277389722e-06
"gene-YJL130C",25016.0105533975,1.6206748578276,0.323632487878148,5.00776318364492,5.50662275799066e-07,4.58110331291413e-06
"gene-tV(AAC)E2",366.780798546562,-3.2336836753308,0.645956530969003,-5.00603913777284,5.55614646292318e-07,4.616213385401e-06
"gene-YOL093W",3358.16714591729,1.65293511226296,0.330741285334909,4.9976679221924,5.80278014452547e-07,4.81478047254968e-06
"gene-YBR168W",2154.98596333924,-1.33437710467681,0.267079458565796,-4.99618020735233,5.84770192351232e-07,4.84567783569891e-06
"gene-YJL170C",2363.95890632403,1.18792287997241,0.237821751594582,4.99501358478546,5.88316259943812e-07,4.86866448189722e-06
"gene-YKR081C",5300.63891065575,1.89459113190443,0.379536441375883,4.99185565695937,5.98019409752446e-07,4.94247758571287e-06
"gene-YGL195W",35585.8035676023,1.17866438380701,0.236193246933497,4.99025437479538,6.02998321462043e-07,4.97710394651786e-06
"gene-YNL059C",16655.4984965532,1.06257715477492,0.213370451666765,4.97996393818588,6.35961224142753e-07,5.24231565940418e-06
"gene-YIL112W",34345.7843812562,1.30465585791291,0.262094681267252,4.97780363800128,6.43098485432879e-07,5.29422852368112e-06
"gene-YLR413W",5477.21966251795,1.7455437754336,0.350844065095272,4.97526949746062,6.51569260416078e-07,5.35696969515488e-06
"gene-YKL170W",2244.1753019652,-1.45024325468223,0.291519184377191,-4.97477810175879,6.53224230570726e-07,5.36358333070182e-06
"gene-YDR087C",3292.92579454875,1.57810163768293,0.317262484960543,4.97411989280483,6.55447358945644e-07,5.37483881080784e-06
"gene-YNL261W",4617.90664295621,1.36107605908995,0.273647723712176,4.97382562013026,6.56443634222709e-07,5.3760176070239e-06
"gene-YHR198C",2469.87367968377,-1.20137682578309,0.241604025230245,-4.97250335394123,6.60938273887237e-07,5.40580642689094e-06
"gene-YDR074W",63298.8673990802,-1.45978225784034,0.293721306721766,-4.96995697769774,6.69677592271473e-07,5.4701902809118e-06
"gene-YOR307C",4364.60446669793,1.18982704187684,0.239499619460245,4.96797049013407,6.76572553181574e-07,5.51936160460932e-06
"gene-YDR462W",3466.69352442365,-1.21098606602339,0.243840259316268,-4.96630896562782,6.82392079956793e-07,5.55964400026814e-06
"gene-YMR251W",2380.69424290184,-1.54206467199602,0.310596217812836,-4.96485334836002,6.87530025142447e-07,5.59427656586874e-06
"gene-YHR002W",3152.23755286208,-1.28916112732633,0.259706395378969,-4.96391752480781,6.90852900081741e-07,5.61407008751992e-06
"gene-YBR085W",373.316218414337,2.3137201665325,0.466160046222084,4.96336008476844,6.92839578455143e-07,5.61574085056315e-06
"gene-YLR401C",8324.25294659824,1.64159273179564,0.330741405488139,4.96337230402957,6.92795970887554e-07,5.61574085056315e-06
"gene-YHR116W",1286.99601122337,-1.35446510428829,0.272993494827282,-4.96152886406775,6.99404743972992e-07,5.66167691334234e-06
"gene-tG(UCC)G",154.138842006324,-6.07105150773863,1.2238039668564,-4.96080391317361,7.02020314885739e-07,5.67556423803778e-06
"gene-YBR121C",60509.2076879884,1.5136372707487,0.305393617422583,4.95634873945066,7.18302395852442e-07,5.78908099513405e-06
"gene-YOR264W",8572.576656231,-1.40335237653429,0.283150309458344,-4.95620993393529,7.18815480366311e-07,5.78908099513405e-06
"gene-YOR294W",995.35162171551,2.75386246651955,0.555599988714574,4.95655601594023,7.17536870172058e-07,5.78908099513405e-06
"gene-YMR122W-A",4947.60467031754,-1.65581321428585,0.334151266090445,-4.95528038441628,7.22260604076246e-07,5.80940735880715e-06
